-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.882692182908419748e-02,7.821750222521672477e-16,-4.599622840134249269e-01,1.274153233649927291e-15,-1.181658460780906500e-01,-3.406614466246783948e-16
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.878186763501398349e-02,4.427226232765471212e-03,-4.597202636026601064e-01,-5.928354967744739858e-04,-1.184490357588610793e-01,-2.116090449305998381e-03
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.865488578753164400e-02,9.059099540469697787e-03,-4.590342629505281269e-01,-1.129188238677664158e-03,-1.192466084117627390e-01,-4.333263700997288387e-03
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.846734765867346889e-02,1.407645374370802838e-02,-4.580136630177275014e-01,-1.561166401347901427e-03,-1.204176520165994718e-01,-6.739109154589766407e-03
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.859279201405744347e-02,1.859948189856389100e-02,-4.599975179311926454e-01,-1.185987415897608779e-03,-1.177199642863281243e-01,-8.914330976468159626e-03
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.881593657225236582e-02,2.281576291212523283e-02,-4.629140823402705385e-01,-5.196036627673296165e-04,-1.139041175301187953e-01,-1.093840708053893558e-02
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.899821114710615849e-02,2.714578446264657302e-02,-4.655538571047714846e-01,2.181310861299840204e-04,-1.104444725959419643e-01,-1.300917412831227409e-02
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.904703055566708519e-02,3.227315062098528448e-02,-4.670380584108766997e-01,9.049871119724068247e-04,-1.083542516204104855e-01,-1.543784062016534918e-02
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.900964596385495670e-02,3.832040671095886253e-02,-4.679314187629280419e-01,1.608772336497865012e-03,-1.069492221949670530e-01,-1.828010950931250808e-02
-1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+01,0.000000000000000000e+00,-1.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.888866409541764241e-02,4.550774183566022590e-02,-4.685208447665302756e-01,2.340694602942227330e-03,-1.058887430918592915e-01,-2.163480650162293364e-02
