LogTemp: Warning: Time =   0.0000000000000000,         CurrentStates =  633.0249085678411802,    1.5258201832725229,    35.1160505388143491,    -0.0014367516073001,     0.0145873283166132,     0.0252659937910622,     0.0000000000000000,     0.0000000000000000,   -15000.0000000000000000,      0.5235987755982988,     0.0492068109315810,     0.0000000000000000,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1165164969861507,         CurrentStates =  633.0249085679383825,    1.5258201952974364,    35.1160505365528266,     1.5693596754258567,     0.1018537904009282,     0.0688992261531498,     5.2818503251183424,    -0.1346683254112515,   -15000.0000000000000000,      0.5235987760174539,     0.0492068109274495,     0.0002434275339373,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1311408989131451,         CurrentStates =  632.6553423726203391,    5.1078744826113338,    40.6538392325850211,     1.1962417126916558,     0.1036231328095361,     0.0573143265948456,    79.1346639011347435,    -1.8626851675384430,   -15000.0035804471772281,      0.6844516893919095,     0.0549473494279242,     0.0131225793292914,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1453859023749828,         CurrentStates =  632.6073968233530422,    5.5819824633570354,    41.2590083301517723,     1.1557830252798107,     0.1032984087749732,     0.0563367205565080,    88.4041965026703593,    -2.0562237252376039,   -15000.0047060477718333,      0.7017374431292459,     0.0555804470016547,     0.0147310600977600,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1593697033822536,         CurrentStates =  632.5606603302506983,    6.0436748864064276,    41.8280920196707413,     1.1175902823485135,     0.1028774792451195,     0.0554819796742561,    97.4332963735095774,    -2.2391200449755027,   -15000.0059677762565116,      0.7180154689236057,     0.0561752514977417,     0.0162946251910266,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1710862927138805,         CurrentStates =  632.5148349376272563,    6.4954578666688043,    42.3670010349195962,     1.0812273451994454,     0.1023673377217317,     0.0547346733943053,    106.2968739473063664,   -2.4131044933735022,   -15000.0073591898399172,      0.7334745087547766,     0.0567373174311916,     0.0178259342732030,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.1855571083724499,         CurrentStates =  632.4765430013870855,    6.8719883483184834,    42.8033825696279990,     1.0515955246394131,     0.1018684393904011,     0.0541771306984641,    113.7234184989509771,   -2.5545283162846881,   -15000.0086352221678681,      0.7460413638779659,     0.0571910204125653,     0.0191058422883843,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.2042787037789822,         CurrentStates =  632.4294595674821267,    7.3334181819591775,    43.3231815056536291,     1.0160180405058246,     0.1011654410237990,     0.0535729878093534,    122.8957302824796045,   -2.7235805344478576,   -15000.0103392464807257,      0.7610905644149953,     0.0577289733559027,     0.0206821595646313,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.2227296940982342,         CurrentStates =  632.3690340241554395,    7.9225848423698091,    43.9641350841741598,     0.9716062173201669,     0.1001192343431424,     0.0529262526087807,    134.7624342155472164,   -2.9328369963117602,   -15000.0127293889745488,      0.7798113822338576,     0.0583869627028150,     0.0227132282826715,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.2603210918605328,         CurrentStates =  632.3102037832308042,    8.4923676939853863,    44.5609368889847204,     0.9295527716302538,     0.0989444287137401,     0.0524329005196394,    146.4576289448517628,   -3.1283321689378161,   -15000.0152526216115803,      0.7974647627130974,     0.0589919979143151,     0.0247045026474885,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.2748917154967785,         CurrentStates =  632.1933613191171162,    9.6107178949470278,    45.6696749686148564,     0.8488634461138247,     0.0961410733997019,     0.0518475116359538,    170.2849652084593686,   -3.4923787830150612,   -15000.0207078879921028,      0.8311101335532609,     0.0600849943627900,     0.0287235291290835,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.2906293086707592,         CurrentStates =  632.1494265375860095,   10.0260467490445784,    46.0608656262733192,     0.8192968680235608,     0.0949173080289486,     0.0517639865949826,    179.5205105707449036,   -3.6207202569194705,   -15000.0228563815271627,      0.8433549507274981,     0.0604563075481354,     0.0302656135686189,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
LogTemp: Warning: Time =   0.3059612028300762,         CurrentStates =  632.1029779230964323,   10.4617158272876374,    46.4593007156145177,     0.7883830967618135,     0.0935158445831460,     0.0517587358522405,    189.4957154833159905,   -3.7510974028164892,   -15000.0251447706541512,      0.8561043675539611,     0.0608234497158772,     0.0319201262184111,    -0.0002555541571685,    -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210,       Controls =  -0.0002555541571685,     -0.0026299528489324,    -0.3094904357381833,     0.1068377366602210
