#              time [s],              Vxb [ft/s],              Vyb [ft/s],              Vzb [ft/s],               p [deg/s],               q [deg/s],               r [deg/s],                 xf [ft],                 yf [ft],                 zf [ft],               phi [deg],             theta [deg],               psi [deg],                da [deg],               deB [deg],                dB [deg],          tau [per-unit],           dadot [deg/s],          deBdot [deg/s],           dBdot [deg/s],     taudot [per-unit/s],        daddot [deg/s/s],       deBddot [deg/s/s],        dBddot [deg/s/s],  tauddot [per-unit/s/s]
 9.9933377748167879e-02,  6.3373741690802535e+02,  4.7969652999422054e-02,  2.9277498118358057e+01,  1.4074035362157478e+00,  6.5601382608989579e-03, -3.4333680801721729e-02,  6.3399066410989434e+01,  2.0038637220121580e-04, -1.4999999976691222e+04,  5.4381180131455091e-02,  2.6450290960783041e+00, -1.3384212763789564e-03, -7.8600243020526428e-01,  1.7429207925412409e-02,  4.9966688874083944e+00,  2.7323873900889811e-01, -4.4522394599072362e-01,  2.5102830246928924e-04, -1.3371146694084936e-03, -1.8856135403668721e+00, -2.7619148592821108e-01,  5.0000000000000036e+01,  0.0000000000000000e+00,  7.3100245440780512e+01, -7.3005408946450667e-01,  8.8936305233902248e-12,  0.0000000000000000e+00
 1.0992671552298468e-01,  6.3373738503692755e+02,  6.0615456561432052e-02,  2.9278339156240992e+01,  1.6087982287094407e+00,  7.5831864346270397e-03, -3.9072362959806949e-02,  6.9738973258908814e+01,  2.5835934631423748e-04, -1.4999999970527510e+04,  6.9435284723516344e-02,  2.6451001433898118e+00, -1.7055865285864715e-03, -8.0119585943555416e-01,  1.4632679033175595e-02,  5.4963357761492349e+00,  2.7323873900889811e-01, -4.8011958607788291e-01,  3.2167930846618999e-04, -1.7039653088119281e-03, -1.2068820309514907e+00, -2.8155935835592588e-01,  4.9999999999999993e+01,  0.0000000000000000e+00,  6.2736553976884451e+01, -3.4423611240213375e-01, -1.7787261046780450e-11,  0.0000000000000000e+00
 1.1992005329780146e-01,  6.3373735050946141e+02,  7.4853305423865951e-02,  2.9279282551068672e+01,  1.8091074062510923e+00,  8.6195349609518353e-03, -4.3701752905641003e-02,  7.6078880199430799e+01,  3.2542881571276882e-04, -1.4999999963644124e+04,  8.6495941244962585e-02,  2.6451816631782763e+00, -2.1196266016925099e-03, -8.1012398978457456e-01,  1.1801772381989505e-02,  5.9960026648900735e+00,  2.7323873900889811e-01, -5.1300651047361467e-01,  4.0263626986682051e-04, -2.1176748000341023e-03, -6.2647610707591739e-01, -2.8319357552281277e-01,  4.9999999999999993e+01,  0.0000000000000000e+00,  5.3422018254746909e+01,  1.7174783402506617e-02,  1.7787261046780450e-11,  0.0000000000000000e+00
 1.2991339107261826e-01,  6.3373731386284055e+02,  9.0659546488858961e-02,  2.9280323944619408e+01,  2.0066528448459682e+00,  9.6485832680467017e-03, -4.8166189969123370e-02,  8.2418787259820732e+01,  4.0207097630005944e-04, -1.4999999956112220e+04,  1.0554371734174649e-01,  2.6452737278494074e+00, -2.5791541716782165e-03, -8.1371703412727803e-01,  8.9725809214604817e-03,  6.4956695536309139e+00,  2.7323873900889811e-01, -5.4390421534993394e-01,  4.9393160949147647e-04, -2.5768663893946482e-03, -1.3428004381694747e-01, -2.8140035071557390e-01,  5.0000000000000036e+01,  0.0000000000000000e+00,  4.5082820538814900e+01,  3.4170927468623541e-01, -8.8936305233902248e-12,  0.0000000000000000e+00
 1.3990672884743505e-01,  6.3373727574601855e+02,  1.0799805420868097e-01,  2.9281456087917721e+01,  2.2000533733051015e+00,  1.0646992572752523e-02, -5.2417389671941865e-02,  8.8758694471667596e+01,  4.8878195506040238e-04, -1.4999999948037053e+04,  1.2654394764615134e-01,  2.6453761920947838e+00, -3.0822619203680680e-03, -8.1280780145313447e-01,  6.1775148726842281e-03,  6.9953364423717534e+00,  2.7323873900889811e-01, -5.7284745387351077e-01,  5.9537787855772203e-04, -3.0796445303326054e-03,  2.7909096379020093e-01, -2.7657829659121708e-01,  4.9999999999999986e+01,  0.0000000000000000e+00,  3.7646497116962379e+01,  6.2334449073509679e-01, -8.8936305233902377e-12,  0.0000000000000000e+00
 1.4990006662225183e-01,  6.3373723692666795e+02,  1.2682225018601825e-01,  2.9282668665892356e+01,  2.3881906125029664e+00,  1.1589108336547940e-02, -5.6413750712792921e-02,  9.5098601870721140e+01,  5.8608748447072157e-04, -1.4999999939560965e+04,  1.4944952540041437e-01,  2.6454886664613855e+00, -3.6265932744230529e-03, -8.0813893358516875e-01,  3.4447002434215010e-03,  7.4950033311125921e+00,  2.7323873900889811e-01, -5.9988344132480842e-01,  7.0654245335749954e-04, -3.6236651134011486e-03,  6.2230688588458394e-01, -2.6916406827473316e-01,  4.9999999999999936e+01,  0.0000000000000000e+00,  3.1042449424860166e+01,  8.6048973633722892e-01,  0.0000000000000000e+00,  0.0000000000000000e+00
 1.5989340439706862e-01,  6.3373719829727759e+02,  1.4707689810060548e-01,  2.9283948177455848e+01,  2.5701776264138751e+00,  1.2447414399784192e-02, -6.0119687861001539e-02,  1.0143850949670532e+02,  6.9455085940804825e-04, -1.4999999930865537e+04,  1.7420336667134356e-01,  2.6456104952852799e+00, -4.2094064585038102e-03, -8.0036995563265645e-01,  7.9781997045771762e-04,  7.9946702198534307e+00,  2.7323873900889811e-01, -6.2506938793605560e-01,  8.2672665509341285e-04, -4.2061988972613958e-03,  9.0334404193154694e-01, -2.5959601408244215e-01,  5.0000000000000028e+01,  0.0000000000000000e+00,  2.5202453405338733e+01,  1.0543968426799475e+00,  1.7787261046780475e-11,  0.0000000000000000e+00
 1.6988674217188540e-01,  6.3373716088009394e+02,  1.6869969044696734e-01,  2.9285277865444037e+01,  2.7453303459597751e+00,  1.3192977478677256e-02, -6.3504994372980891e-02,  1.0777841739312166e+02,  8.1477935367545943e-04, -1.4999999922172881e+04,  2.0074057555547600e-01,  2.6457407391234185e+00, -4.8276321332686974e-03, -7.9008408930938834e-01, -1.7437610640223778e-03,  8.4943371085942712e+00,  2.7323873900889811e-01, -6.4847033103576024e-01,  9.5494938692921433e-04, -4.8241884175722928e-03,  1.1295110330133356e+00, -2.4829163289436981e-01,  5.0000000000000028e+01,  0.0000000000000000e+00,  2.0061100409829905e+01,  1.2079866457596027e+00, -1.7787261046780475e-11,  0.0000000000000000e+00
 1.7988007994670219e-01,  6.3373712583083045e+02,  1.9162264332255827e-01,  2.9286637689521068e+01,  2.9131416176665881e+00,  1.3795857300484169e-02, -6.6544237245260651e-02,  1.1411832560705204e+02,  9.4742926149338962e-04, -1.4999999913746082e+04,  2.2899033733728572e-01,  2.6458781614852951e+00, -5.4779249204379441e-03, -7.7779478508608746e-01, -4.1647043378907778e-03,  8.9940039973351098e+00,  2.7323873900889811e-01, -6.7015723952298856e-01,  1.0899350566128741e-03, -5.4742986858640182e-03,  1.3074785938167908e+00, -2.3563498743312597e-01,  4.9999999999999936e+01,  0.0000000000000000e+00,  1.5556140758968299e+01,  1.3250299992173340e+00,  0.0000000000000000e+00,  0.0000000000000000e+00
 1.8987341772151897e-01,  6.3373709444119356e+02,  2.1577331508808653e-01,  2.9288004334809305e+01,  3.0732577225615567e+00,  1.4225469466100645e-02, -6.9216187849042432e-02,  1.2045823418896771e+02,  1.0932097181880608e-03, -1.4999999905888846e+04,  2.5887756504747739e-01,  2.6460212194751289e+00, -6.1567091441805154e-03, -7.6395193886668100e-01, -6.4533211059902501e-03,  9.4936708860759484e+00,  2.7323873900889811e-01, -6.9020536520881326e-01,  1.2301053686187436e-03, -6.1529620199975692e-03,  1.4433123661048215e+00, -2.2197091808657754e-01,  5.0000000000000028e+01,  0.0000000000000000e+00,  1.1628724868276251e+01,  1.4096057460052278e+00,  1.7787261046780475e-11,  0.0000000000000000e+00
